user_id,username,email,age,gender,registration_date,last_login_time,session_duration_seconds,ip_address,device_type,os,browser,country,is_fraudulent
sdv-id-IrpMDx,ustephens,qgreer@example.org,41,Male,2023-05-19 04:59:41,2025-06-10 02:12:49,9871,b206:b26b:a719:d844:db8:489b:6348:67ff,Mobile,macOS,Firefox,Eritrea,Yes
sdv-id-uRevyr,chase73,angela92@example.org,60,Male,2021-12-26 10:40:37,2025-06-09 14:29:55,2090,1387:42f0:5a08:bcdf:29ce:8733:56be:f03,Desktop,Other,Edge,Chile,Yes
sdv-id-lbTWST,debrajohnson,pamelajackson@example.com,74,Other,2022-07-14 08:01:46,2025-06-06 02:05:41,2371,93e1:c214:3c9c:b0ad:a67:b7e2:2af7:8c68,Tablet,Other,Firefox,Western Sahara,Yes
sdv-id-kiKmGc,jmcdonald,jeffrey30@example.com,61,Other,2021-05-19 07:17:11,2025-06-02 20:20:43,114,bcea:f91a:b0a:4063:dc70:41c7:1fd2:f416,Desktop,Linux,Firefox,Cyprus,Yes
sdv-id-ZdQAJk,melanie78,mirandablanchard@example.net,57,Male,2020-07-26 11:22:24,2025-06-10 21:22:51,1955,f612:8467:d464:4198:c581:780f:8dc5:4c7d,Mobile,Android,Firefox,Martinique,No
sdv-id-KxgRMh,aosborne,richardsstephanie@example.com,76,Male,2024-01-09 09:08:55,2025-06-04 21:59:26,1913,e2b3:d7b2:7e3a:facd:c304:a43b:6ce7:856d,Tablet,macOS,Safari,Zambia,Yes
sdv-id-hgufSI,mcampbell,martinerika@example.org,39,Other,2025-05-30 14:37:36,2025-06-07 22:38:05,9871,e4c8:f1c5:b31a:1906:90ad:6b7:e2ef:530,Other,Linux,Safari,Anguilla,Yes
sdv-id-yVCMpx,newtonjonathan,morafrank@example.net,99,Female,2023-06-27 23:57:54,2025-06-08 13:03:32,9871,3c65:9270:bfe3:fa41:8724:3d45:3fcb:26f6,Mobile,Android,Chrome,Tunisia,Yes
sdv-id-DDaLHA,williamswhitney,mathewsanna@example.org,43,Other,2023-08-31 04:42:59,2025-06-08 08:18:00,9871,14fc:5e63:383f:71f0:62b4:269b:4855:c99d,Desktop,Android,Edge,Tonga,Yes
sdv-id-LiOCCy,simsroger,tina16@example.org,35,Female,2022-09-09 23:02:06,2025-06-09 03:20:06,1568,b991:19ee:d8f2:ec2f:c6d7:1a4c:271:babf,Mobile,Android,Edge,Saudi Arabia,No
sdv-id-PJGPCO,tgreen,paul92@example.org,97,Female,2024-10-27 11:50:43,2025-06-10 17:52:57,3975,af6c:6c5b:94f9:39f:760e:fb32:afb2:6f53,Desktop,Windows,Opera,South Georgia and the South Sandwich Islands,No
sdv-id-IBbUME,curryaudrey,allenkenneth@example.org,99,Other,2021-06-13 07:38:28,2025-06-10 21:22:51,8586,ecef:a0c8:d53:e27a:70e3:3922:e242:ce57,Desktop,iOS,Edge,Ireland,Yes
sdv-id-mkVEhw,gloriagarcia,ronaldavila@example.org,53,Male,2024-05-01 18:28:44,2025-06-09 06:14:39,1308,7bc5:25dc:270f:4579:183f:3db4:a43a:dd18,Other,iOS,Other,Montenegro,No
sdv-id-srQvBT,whurst,myerskathleen@example.net,99,Female,2025-05-05 15:08:35,2025-06-01 00:03:06,9871,2588:505d:7132:c2b6:1856:e39e:1fce:5219,Desktop,iOS,Firefox,Saudi Arabia,No
sdv-id-VPEpgs,baxterdanielle,westkaren@example.org,99,Other,2022-05-23 07:44:56,2025-06-04 06:07:56,3666,5020:3080:b926:23bb:784:3132:2c44:82c8,Mobile,Linux,Safari,Yemen,No
sdv-id-dWILPk,raytyler,yvonne38@example.net,54,Male,2023-02-25 16:02:25,2025-06-06 00:32:25,2144,ecaf:462f:648a:a45b:a25a:a06a:34c5:e5b4,Mobile,Linux,Chrome,Iraq,No
sdv-id-VAknOe,jmcdonald,david65@example.com,43,Male,2025-05-29 11:13:40,2025-06-08 13:53:27,8405,aac4:ce9:fbc6:36e2:ae88:e546:b541:ec44,Desktop,iOS,Safari,Kyrgyz Republic,Yes
sdv-id-MmtHwy,murphydonald,robin64@example.org,9,Female,2021-11-05 03:47:48,2025-06-09 13:01:32,9665,feda:7264:66bb:8cb3:df2:6093:dc06:a043,Desktop,Other,Chrome,British Indian Ocean Territory (Chagos Archipelago),Yes
sdv-id-dyMCRQ,baxterdanielle,fieldsemily@example.com,14,Male,2021-07-12 15:00:55,2025-06-06 11:05:46,9792,47a1:cdc1:52a3:cbb5:11e3:615a:8671:3c8,Mobile,Other,Edge,Bhutan,No
sdv-id-sjuCkI,raytyler,jessicasingleton@example.org,30,Female,2023-12-22 04:10:47,2025-06-05 23:02:15,1913,c782:6093:a87e:c548:ebe2:28e3:64d5:ab32,Other,iOS,Firefox,Kazakhstan,Yes
sdv-id-AYAepp,perryfelicia,laranancy@example.com,5,Male,2020-01-12 01:07:11,2025-06-02 09:01:16,4350,5576:5d53:6c95:627:7bc6:6389:8f59:5d46,Desktop,Android,Edge,Bahrain,No
sdv-id-CMJvIP,erin15,smallcaleb@example.com,60,Female,2023-04-05 08:01:07,2025-06-08 10:38:32,2671,531b:f8fe:e4bd:80c1:4349:c2d:490e:723b,Tablet,macOS,Chrome,Austria,Yes
sdv-id-WlVowU,npatterson,kidddenise@example.org,26,Male,2022-05-25 17:30:19,2025-06-07 02:33:39,8462,41aa:dcec:9c7e:7444:e859:57e:dccb:d697,Tablet,Windows,Opera,New Zealand,No
sdv-id-CocRsN,baxterdanielle,warechristopher@example.org,51,Male,2023-06-28 23:16:18,2025-06-03 14:06:40,5723,6f83:47e4:609a:63b5:db20:419f:c461:608e,Mobile,Linux,Chrome,Afghanistan,No
sdv-id-nLAvzH,danielwhite,warrenalison@example.org,4,Female,2022-05-27 23:34:17,2025-06-08 23:28:31,7711,ce5:19c9:2390:459d:e4fb:2e44:192e:80cf,Tablet,macOS,Chrome,British Virgin Islands,No
sdv-id-NZLgtP,emily70,juanhill@example.net,72,Male,2020-01-12 01:07:11,2025-06-08 10:50:25,610,80b:ce3e:2732:c3dd:9f12:d1bf:7170:ff6f,Desktop,Linux,Safari,Czech Republic,No
sdv-id-xKwhPo,danielwhite,patrick39@example.org,63,Male,2023-06-07 15:32:36,2025-06-08 21:36:13,2317,8623:7fc2:ce82:2e81:fa7f:664b:c336:f416,Mobile,Windows,Opera,Afghanistan,Yes
sdv-id-uCWhMe,teresacruz,erin88@example.net,49,Female,2023-12-29 09:44:09,2025-06-10 21:22:51,2429,2c72:5943:dec2:5fae:b724:4649:efdb:8829,Mobile,Windows,Safari,Azerbaijan,Yes
sdv-id-fRtqkR,rodriguezstephanie,estradascott@example.net,79,Male,2022-02-01 07:31:26,2025-06-10 21:22:51,1846,9704:1ef6:f40a:a607:7714:3ee4:4792:24c3,Desktop,macOS,Other,Estonia,No
sdv-id-nxvryj,tony97,johnstonrenee@example.net,52,Other,2022-05-03 07:48:36,2025-06-05 19:08:56,7575,da7f:4883:70a9:d2bb:4573:e80d:222:b69a,Mobile,Android,Safari,Greenland,No
sdv-id-NbBBEN,duncanjackie,marshalljessica@example.net,89,Female,2022-03-12 16:52:14,2025-06-04 12:17:38,3831,bead:97df:f1ac:1b48:8988:eb41:98de:236,Tablet,Linux,Opera,South Georgia and the South Sandwich Islands,Yes
sdv-id-EOPhwU,sheri53,wendy54@example.org,28,Male,2022-11-06 06:03:12,2025-06-05 08:13:35,9838,99ac:c90e:3061:a769:9c3c:a4f:bd8a:353c,Tablet,macOS,Opera,Chile,Yes
sdv-id-oQwULe,palexander,ralexander@example.org,99,Female,2022-02-10 18:12:32,2025-06-06 08:36:25,8199,ca1b:8214:4349:8fde:dc19:bb9c:3995:f1cd,Mobile,Windows,Firefox,Bahrain,No
sdv-id-IdkyHY,riveraalyssa,greed@example.com,86,Male,2025-04-29 22:53:28,2025-06-04 15:07:58,76,c8e9:76a0:bf06:84c6:2055:9cfe:d9e0:b2de,Desktop,Other,Firefox,Sri Lanka,No
sdv-id-acWdHm,stevensgary,nicolesimpson@example.net,0,Other,2022-01-15 01:39:48,2025-06-04 18:31:40,9432,b2ee:feed:162:3d5a:3b8:f6dd:e4d0:4dd9,Mobile,Linux,Chrome,Guernsey,Yes
sdv-id-atxshr,adamharris,kevinrivera@example.com,69,Male,2020-01-12 01:07:11,2025-06-04 01:07:02,645,3ada:9207:322d:98c2:71e8:45f1:3aa0:23ac,Tablet,macOS,Chrome,Libyan Arab Jamahiriya,Yes
sdv-id-eWhhSH,bperez,rsmith@example.org,59,Male,2025-05-17 00:23:24,2025-06-01 01:35:07,8162,9527:4816:fa1e:eee4:5ea7:b6de:9fce:3628,Mobile,Other,Firefox,Anguilla,Yes
sdv-id-StKSUA,adamharris,linda51@example.net,11,Male,2023-10-10 04:19:03,2025-06-06 05:47:51,7001,bab9:94e3:da6e:8fc6:af1c:9467:60e1:5677,Other,macOS,Opera,Kyrgyz Republic,No
sdv-id-sjVRul,mary38,reedmarilyn@example.net,43,Male,2025-05-30 14:37:36,2025-06-01 00:03:06,6792,c5ee:11cc:f374:1594:97d2:f017:43a7:9c15,Tablet,Android,Safari,Ethiopia,Yes
sdv-id-uvnlDY,perezamber,kevin21@example.org,99,Other,2022-10-27 21:19:03,2025-06-08 18:16:01,5071,f352:58c7:f92a:2840:acb3:ffc:2298:bd34,Desktop,Android,Firefox,Greenland,Yes
sdv-id-kvLklz,teresacruz,thompsonjoshua@example.com,49,Female,2023-08-20 15:04:50,2025-06-03 16:16:11,2812,54e5:dbd7:5ff3:713c:7b0e:48a6:dcd3:4a24,Other,macOS,Chrome,Saint Barthelemy,No
sdv-id-ZWBnNz,jblack,mark63@example.com,0,Female,2022-05-03 04:53:48,2025-06-06 09:11:44,6001,c396:4c1b:ad95:2756:4108:b595:1d99:e48,Desktop,Android,Safari,India,Yes
sdv-id-ZaSJCB,ustephens,hensleykevin@example.net,82,Other,2022-12-26 18:33:19,2025-06-03 10:23:07,7863,bb05:87a6:2fbd:c3a7:9cf9:e48e:808c:163a,Tablet,Android,Opera,Saint Martin,No
sdv-id-gWdPfC,lisa17,gregory47@example.net,65,Male,2020-01-12 01:07:11,2025-06-08 17:34:52,8615,b26a:b6ce:2510:bfe8:1629:4f69:292e:a1a2,Desktop,Linux,Safari,Czech Republic,No
sdv-id-BqJCmH,hornalyssa,trujilloscott@example.net,98,Female,2021-07-21 06:48:34,2025-06-01 21:55:04,6938,1338:3c66:3ffb:a8f4:a048:1474:1425:2585,Other,Windows,Chrome,Czech Republic,Yes
sdv-id-qtvuVk,rodriguezstephanie,amandakemp@example.org,63,Male,2022-09-01 14:09:48,2025-06-01 23:52:29,5441,b4d2:d87a:5f31:55a3:f388:a1d9:964a:adef,Mobile,macOS,Chrome,Saint Vincent and the Grenadines,No
sdv-id-RQHMEO,adamskathryn,jacqueline87@example.net,58,Male,2021-04-05 20:23:25,2025-06-03 15:49:27,6145,2b85:4bbd:b1d5:5992:cf09:75b5:7ef0:da5a,Tablet,iOS,Chrome,Puerto Rico,Yes
sdv-id-hsCYtC,maryhensley,james75@example.org,99,Female,2021-05-18 09:15:27,2025-06-01 16:40:20,7355,ac24:d794:4afb:af7c:e6a8:fd4c:2ac3:e2b2,Mobile,Windows,Other,Yemen,Yes
sdv-id-alOtEv,esellers,ricescott@example.com,67,Other,2021-06-16 23:42:50,2025-06-06 20:15:42,3610,c4cd:b311:c051:5153:fa30:55be:7bb3:dba3,Mobile,iOS,Opera,Sao Tome and Principe,Yes
sdv-id-JyeoYZ,kevin67,mccoytommy@example.com,14,Other,2024-07-17 09:43:55,2025-06-05 02:05:33,4474,b3a7:1eb5:6ae7:1172:303a:281d:86a9:2df2,Desktop,macOS,Other,Iran,No
sdv-id-GTWXgC,elizabeth72,joseph71@example.com,96,Other,2021-09-17 06:47:18,2025-06-07 15:01:20,76,3a34:ab7e:a6d3:4db3:d2e3:21bd:8ed0:a1f9,Mobile,Linux,Firefox,Zambia,No
sdv-id-JVKcjx,lisa17,kennetheaton@example.net,87,Female,2025-05-20 17:59:32,2025-06-06 22:09:09,1653,a05:96c4:1d92:f0a6:17b6:6c92:5c5:e9de,Desktop,Android,Safari,United States of America,Yes
sdv-id-MPzjSm,emily98,ojohnson@example.net,73,Male,2023-10-05 10:08:02,2025-06-03 10:47:40,9020,22c5:d5ae:7e73:b59b:7c1:2420:3b08:7e7c,Desktop,Linux,Chrome,Swaziland,Yes
sdv-id-XpnUbL,mcampbell,blakemaldonado@example.net,99,Other,2023-11-14 07:05:15,2025-06-07 07:55:45,1926,ffbe:eeb3:a558:7f4a:ad6d:3c43:fdd4:5562,Tablet,macOS,Edge,Nicaragua,Yes
sdv-id-xXjCDy,bperez,deckerkelly@example.net,84,Male,2022-04-10 14:53:53,2025-06-03 12:12:50,9417,aed0:8be7:5357:4655:65f6:e593:f469:1ef2,Tablet,Android,Safari,Uruguay,No
sdv-id-BJqGiR,moniquehendrix,xmccoy@example.org,92,Female,2023-05-23 17:50:20,2025-06-04 10:16:06,9871,badd:4e41:ccf7:4c5:33f9:2d41:ec96:9ebb,Tablet,Windows,Chrome,Saint Martin,No
sdv-id-GaXEvh,carlos79,meghannguyen@example.net,93,Other,2022-11-25 18:22:02,2025-06-02 00:44:21,2355,1627:d03f:6916:137e:19de:4c2a:3a74:ea51,Mobile,Android,Other,Swaziland,Yes
sdv-id-eNvydW,kevin67,patricia83@example.net,97,Other,2025-05-30 14:37:36,2025-06-06 08:22:28,76,1d4:b9d6:561a:5c43:201c:ae6d:34b5:fcdb,Other,Android,Edge,Tajikistan,Yes
sdv-id-eJPSgn,kennethcooper,billyhernandez@example.org,45,Female,2025-01-02 06:32:14,2025-06-03 08:39:10,5730,3237:305f:30b:3ba3:c280:45f0:c598:472f,Other,Linux,Edge,Mauritius,Yes
sdv-id-PdfJIb,chad06,allentracey@example.com,99,Female,2022-08-27 05:35:23,2025-06-01 00:03:06,800,1e8b:5c8c:6141:6c1e:d4bf:23ce:e9bc:545a,Tablet,macOS,Other,Lao People's Democratic Republic,No
sdv-id-zOxric,raycynthia,tuckeryolanda@example.org,71,Female,2023-06-13 11:10:50,2025-06-05 15:16:58,76,1927:c957:449f:b47e:279a:fe4d:432d:9a40,Mobile,Android,Other,Poland,Yes
sdv-id-wGaNbJ,maryfitzgerald,benjaminolson@example.com,55,Male,2024-01-19 08:31:30,2025-06-03 09:56:20,4068,fbb:2dd1:f881:568c:14c:1db1:e4a7:5e47,Desktop,iOS,Chrome,Sao Tome and Principe,No
sdv-id-RfZcBt,moniquehendrix,josephbean@example.com,65,Other,2020-01-12 01:07:11,2025-06-09 16:50:46,6877,48fa:1900:5569:8408:15f:17ec:b844:5687,Mobile,Linux,Edge,Zambia,Yes
sdv-id-XHvcYO,smithdarrell,dustin47@example.com,90,Female,2020-03-12 12:44:09,2025-06-06 14:18:52,1489,b547:ab8a:50db:6701:3263:8e01:eb1b:9bd3,Tablet,iOS,Safari,British Indian Ocean Territory (Chagos Archipelago),No
sdv-id-OOUEzl,natalie51,robin25@example.org,66,Other,2021-07-02 16:22:15,2025-06-10 04:58:35,3247,a3ec:5b20:4265:6743:91d6:e5d6:47b1:3730,Tablet,Other,Opera,Zambia,Yes
sdv-id-hIeOcu,brittanyschwartz,obrienkimberly@example.com,72,Male,2022-04-16 17:30:24,2025-06-08 03:00:18,6850,a1df:5656:2a73:beeb:ba4f:9e56:ae34:875f,Desktop,iOS,Opera,Greenland,No
sdv-id-MXCTvZ,jimmy14,francokrista@example.com,80,Female,2023-09-17 18:13:15,2025-06-07 14:34:58,7671,18f4:d1ff:8290:78e6:e32d:6855:ab33:2751,Desktop,Android,Safari,Mayotte,Yes
sdv-id-PhQceJ,adamskathryn,lindawallace@example.net,36,Other,2023-07-16 04:49:43,2025-06-07 14:49:31,4307,f2d9:82d1:4fa:577:7fa3:df50:ab33:cfbd,Other,macOS,Opera,Czech Republic,Yes
sdv-id-YduoIM,josephmccarty,millerdeborah@example.org,91,Other,2021-04-02 19:56:09,2025-06-04 22:12:34,8411,aa78:7171:586a:6159:229:a27c:a71b:f018,Desktop,Linux,Firefox,Mexico,Yes
sdv-id-yWHtww,bperez,zsullivan@example.com,40,Female,2020-05-19 07:41:53,2025-06-02 22:30:22,3662,a4dc:1486:171f:9c2f:a75d:7df0:ea0e:322d,Tablet,macOS,Other,Western Sahara,No
sdv-id-isajlC,rgrant,riceronald@example.com,4,Female,2024-10-24 10:54:16,2025-06-02 23:56:38,76,945c:f3cf:4762:d22c:308e:aa9d:76ab:74c,Desktop,Other,Safari,Bolivia,Yes
sdv-id-dzWEHU,elizabeth91,bakertravis@example.com,0,Female,2023-04-29 02:22:53,2025-06-02 14:37:28,8587,d688:28e2:9a51:d1d9:da81:9957:c29e:a5e3,Tablet,Linux,Safari,Botswana,Yes
sdv-id-rREmaC,rosshull,danieljamie@example.org,45,Female,2024-02-01 10:35:27,2025-06-07 16:21:10,5698,92c3:85b7:cf8a:eca3:ddef:df25:d0f0:821a,Other,iOS,Edge,Luxembourg,Yes
sdv-id-FOGQUE,elizabeth91,smithrebecca@example.com,31,Male,2021-08-02 13:14:36,2025-06-04 13:18:45,651,8498:8854:71ea:ed4d:1f54:c326:3981:6fac,Tablet,macOS,Opera,Azerbaijan,No
sdv-id-YmmZkS,jjuarez,twilliams@example.net,76,Male,2024-11-14 00:34:02,2025-06-01 00:03:06,5738,45b3:b9ea:5b2d:c8f3:7857:1203:6c3a:e8bf,Tablet,Other,Firefox,Switzerland,No
sdv-id-rLVcvO,oscarcontreras,cgill@example.net,0,Female,2022-03-09 03:44:41,2025-06-10 21:22:51,8373,c13c:5a6b:c78e:c73a:74cd:81e1:48cc:9ef6,Desktop,Other,Safari,Poland,No
sdv-id-UIOTov,webblaura,daviskathleen@example.org,30,Other,2022-08-25 12:07:13,2025-06-09 02:28:24,8317,954e:dc61:6c07:a6:27d:a057:6294:2527,Tablet,iOS,Other,Georgia,No
sdv-id-BDyLAT,jamesbradley,elizabethflowers@example.org,51,Male,2022-05-29 19:32:27,2025-06-04 13:31:01,1609,435b:2e6f:87da:c790:778e:4e9c:15f4:acce,Mobile,macOS,Other,Germany,Yes
sdv-id-HueGVS,williamsonjennifer,swilson@example.org,99,Other,2025-02-27 08:18:09,2025-06-05 17:03:31,6033,a1e9:2cf4:d372:3a4:ca9b:a35e:44a:1eb6,Tablet,iOS,Edge,Saint Vincent and the Grenadines,Yes
sdv-id-rlTmNh,natalie51,penny41@example.org,77,Female,2022-08-14 15:22:39,2025-06-01 10:30:17,2310,8424:bc55:b217:cf47:74a1:b9fa:cf0a:b29f,Tablet,iOS,Other,Iran,Yes
sdv-id-zUBocn,kelly13,nochoa@example.com,59,Other,2022-07-21 14:20:51,2025-06-08 20:52:01,4093,444a:48de:2de6:440a:a2b5:efad:50be:76a5,Tablet,Other,Firefox,British Virgin Islands,Yes
sdv-id-LtuaRg,ksharp,ybell@example.org,68,Other,2021-09-13 13:13:22,2025-06-06 03:46:56,9149,d44f:a5d8:207d:cba1:b4be:b256:7151:5,Other,Android,Other,Mayotte,Yes
sdv-id-WkyQgI,paulbrown,ronald08@example.com,65,Other,2022-07-31 03:24:39,2025-06-02 03:35:53,9705,2c14:b45d:3b0:df05:5c2c:8997:8faf:e855,Mobile,macOS,Edge,Saint Kitts and Nevis,Yes
sdv-id-imwlDl,elizabeth91,kelly99@example.org,50,Other,2022-02-10 08:04:52,2025-06-05 18:04:13,6926,8a3d:5ff0:9dff:206a:cf0f:f853:c39a:3f97,Tablet,macOS,Safari,Mayotte,Yes
sdv-id-kYgvjh,lorimitchell,kimberlywilkinson@example.org,99,Male,2025-05-30 14:37:36,2025-06-03 17:38:16,1885,47b1:4115:2399:e73d:2374:1209:290a:43d4,Desktop,macOS,Safari,Norfolk Island,Yes
sdv-id-OCLgMw,diane38,nicolemccoy@example.com,63,Other,2025-01-11 12:16:51,2025-06-09 00:00:26,1857,ce62:1d88:9e44:bae7:2bd8:b829:94e:466c,Mobile,Android,Firefox,British Virgin Islands,No
sdv-id-smMvXf,frederick63,melissa07@example.net,54,Female,2021-08-02 22:47:29,2025-06-03 18:15:45,8855,ac61:c8a4:194d:a6ca:1b22:f331:ce9f:d2e4,Mobile,Android,Edge,Liechtenstein,Yes
sdv-id-THIMrt,ganderson,qparsons@example.com,34,Male,2024-02-18 19:52:28,2025-06-06 18:41:29,1154,8c0a:17c9:a388:b91:9a28:cdec:2adf:f209,Other,Windows,Chrome,French Guiana,Yes
sdv-id-eRASUS,reyestimothy,clevy@example.net,5,Other,2023-06-02 00:52:53,2025-06-02 09:08:42,1923,f5c:e225:794b:4725:6e7b:531d:abde:86a2,Other,Other,Firefox,Chile,Yes
sdv-id-PIgyOm,simsroger,heidi43@example.org,52,Female,2020-05-22 02:00:30,2025-06-07 09:27:57,1376,5a44:6cdf:1873:edd7:c7dd:c4f8:9dba:109c,Other,iOS,Chrome,Cook Islands,Yes
sdv-id-erKKAB,beltranrandall,blackkathleen@example.com,33,Male,2023-11-16 00:25:31,2025-06-09 17:00:56,6081,74c6:8296:5f91:202f:c858:96bd:3ed8:61fe,Mobile,iOS,Other,Malaysia,Yes
sdv-id-omDVvw,heidienglish,amy46@example.org,4,Male,2020-05-23 09:44:51,2025-06-07 23:55:56,7469,e733:440:e722:6b94:e7df:e546:8840:e56b,Tablet,Windows,Edge,Saint Lucia,Yes
sdv-id-TUzQdd,webblaura,michael85@example.org,84,Other,2025-05-30 14:37:36,2025-06-04 11:23:24,3692,7b00:9fa2:a113:4443:e5b9:49b0:7ea0:b539,Mobile,Other,Safari,Cook Islands,No
sdv-id-KHPBkv,mccallandrea,pwilliams@example.net,91,Other,2022-05-17 00:24:12,2025-06-08 21:01:42,780,a170:11f0:c678:c53b:ff9d:7b0:5109:9333,Mobile,Linux,Edge,Saint Barthelemy,No
sdv-id-jBrVMZ,fshaw,hawkinshector@example.com,7,Male,2025-03-04 14:57:49,2025-06-08 15:19:24,1620,2b12:ad08:4a24:799a:b608:d43c:2e68:3252,Mobile,iOS,Chrome,Czech Republic,No
sdv-id-EQqVOs,justin75,ethan74@example.net,43,Other,2020-01-24 01:08:09,2025-06-08 08:34:39,9871,c42e:cf57:4ec6:d3b5:2df2:3517:6c55:5af3,Desktop,Linux,Chrome,South Georgia and the South Sandwich Islands,No
sdv-id-iVlkft,baileystephen,qkelly@example.com,46,Other,2025-05-30 14:37:36,2025-06-07 13:54:35,5592,cede:fb55:77c9:6619:ee75:c192:c068:dee4,Tablet,macOS,Chrome,Luxembourg,Yes
sdv-id-tiQnyy,wreyes,lowelisa@example.org,42,Female,2021-01-09 14:31:25,2025-06-06 06:30:47,3467,4c21:8803:3df:7482:6821:f4f9:555:533d,Other,Linux,Other,Greenland,No
sdv-id-weDrYe,olsonkyle,ronnietanner@example.net,40,Male,2023-02-11 10:58:41,2025-06-01 01:14:05,1684,ba7a:8761:ac7a:3472:7128:a274:413a:9825,Tablet,Windows,Edge,Czech Republic,No
sdv-id-CkQEMB,newtonjonathan,rpeterson@example.com,0,Other,2022-03-09 13:55:57,2025-06-04 02:00:49,3193,65d6:1a69:6d05:6e73:b7fb:8587:8dfa:bae9,Other,Other,Safari,Iceland,Yes
sdv-id-AvARIg,esteschristine,ellisonkevin@example.net,90,Female,2020-01-12 01:07:11,2025-06-06 04:40:21,4981,edd1:b546:3728:efb4:523e:72ff:f876:b3ac,Desktop,Android,Safari,Kazakhstan,No
sdv-id-lBRgUW,baileystephen,sydney15@example.org,77,Other,2023-07-03 07:45:29,2025-06-09 09:33:33,7741,b135:6b14:84b3:a616:d089:8614:5b2c:a6aa,Other,iOS,Safari,Philippines,Yes
sdv-id-KadiNV,erowland,daniel91@example.org,64,Other,2020-01-12 01:07:11,2025-06-04 19:04:56,8581,9c22:d513:9874:9e65:38d2:26e9:65f4:cde7,Desktop,Android,Chrome,Tonga,No
sdv-id-gbLszk,baxterdanielle,pedrocortez@example.net,11,Female,2022-06-29 00:26:47,2025-06-04 02:35:19,5450,e897:37d:37d9:9c66:c462:34c:429e:bef5,Desktop,macOS,Opera,Puerto Rico,No
sdv-id-zuDZsR,raycynthia,michael50@example.org,47,Female,2025-05-17 19:40:23,2025-06-10 21:22:51,9032,7d5e:c7df:9a48:333b:61bf:fa9f:5ad9:fd70,Desktop,Linux,Safari,Papua New Guinea,Yes
sdv-id-qRGKBE,mclaughlincorey,wallerwhitney@example.com,75,Male,2020-01-12 01:07:11,2025-06-03 12:14:34,133,8ca7:32bf:8119:d1d1:8147:19e7:f688:6fb2,Desktop,Linux,Safari,France,Yes
sdv-id-QfXGLL,moniquehendrix,tamara51@example.net,35,Other,2021-12-10 20:03:35,2025-06-07 21:01:25,2037,a85f:a623:bfa8:b909:814a:7a23:9550:135c,Other,Other,Other,South Africa,No
sdv-id-ePYvbV,reyeslawrence,reynoldspaul@example.com,41,Female,2021-07-23 08:30:12,2025-06-08 08:10:51,9206,8700:d4d3:4295:4e1d:5ed1:794f:91a3:ab68,Other,iOS,Chrome,South Africa,Yes
sdv-id-jqDMce,warrenmichael,uperez@example.com,73,Other,2021-12-17 21:52:42,2025-06-01 17:26:16,76,81e1:c09f:3b4d:ba43:2c00:9eab:8aa9:4cd9,Desktop,Other,Firefox,Vanuatu,No
sdv-id-LhoGqv,mclaughlincorey,gcox@example.org,41,Male,2022-06-06 21:21:37,2025-06-05 02:06:27,4283,d7f4:9446:ba3c:4155:78df:bd96:417f:a688,Desktop,Android,Chrome,Tonga,Yes
sdv-id-ffLRyV,kevintorres,williejohnson@example.com,88,Other,2021-05-10 17:48:20,2025-06-02 12:11:18,1745,2779:cb38:b551:135e:2874:a746:d26f:478f,Tablet,Android,Safari,Serbia,No
sdv-id-JSHnIl,lisa17,jmolina@example.com,85,Female,2024-09-27 18:17:49,2025-06-06 07:17:33,3192,5c59:3be4:bab5:7ed3:8e76:c493:291f:5e55,Other,Windows,Other,Moldova,Yes
sdv-id-pAupoT,jacqueline70,seanrangel@example.net,47,Female,2023-11-24 20:48:19,2025-06-08 22:17:29,76,a2ca:44c0:60d0:f810:239c:ac66:3fa2:eff9,Tablet,Linux,Firefox,Saint Martin,No
sdv-id-LfAYxY,raytyler,llarson@example.com,51,Other,2021-06-22 03:25:29,2025-06-03 18:20:24,8586,d684:e763:bd3b:4dc3:48b9:a3f7:8dcc:8cd3,Other,Linux,Opera,Iraq,Yes
sdv-id-WpTAbC,whitenatalie,madeline74@example.com,94,Female,2023-09-13 17:28:59,2025-06-03 21:37:20,76,985a:43ba:97fc:eca6:3a1b:2168:8e91:7672,Desktop,Other,Safari,Solomon Islands,Yes
sdv-id-TOsrBs,elizabeth72,simpsonwilliam@example.com,0,Female,2025-05-30 14:37:36,2025-06-10 21:22:51,766,2133:76cb:a9a2:b94b:4791:6b45:6a34:3ed3,Other,Windows,Edge,Puerto Rico,Yes
sdv-id-NaKhkB,kristin58,whitneycombs@example.com,84,Other,2023-01-02 22:21:59,2025-06-03 00:06:08,5385,ccbc:fb4e:ccc5:3189:a990:60c7:1b12:2cc7,Desktop,macOS,Firefox,Saint Pierre and Miquelon,No
sdv-id-GUuiMj,oturner,garciachristopher@example.com,38,Female,2024-04-20 07:15:17,2025-06-08 19:13:40,76,bae8:44f0:e04a:c589:af9d:7f9b:74c0:2167,Tablet,Android,Opera,Syrian Arab Republic,Yes
sdv-id-wMOBgg,jessehaas,robert88@example.com,95,Male,2021-12-06 11:33:06,2025-06-05 10:29:19,3367,d0f1:50a0:d7da:1955:65be:fd72:fcf2:6203,Mobile,Other,Firefox,Afghanistan,No
sdv-id-SaBCJo,simsroger,umatthews@example.com,73,Other,2025-05-30 14:37:36,2025-06-03 20:14:54,6528,c313:4470:e8e4:fbf3:1dc6:8426:d557:50e3,Tablet,iOS,Chrome,Libyan Arab Jamahiriya,No
